p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
0,0,0,0,0,0,1,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,1,0,0,0,0,0
0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,8,2,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,3,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,8,2,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,15,0,0,0,0,0,0
0,0,0,0,0,0,25,0,0,0,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,1,0,0,0
0,0,0,0,0,0,3,2,0,1,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,12,0,0,0,0,0,0
0,0,0,0,0,0,2,3,0,0,0,0,0
0,0,0,0,0,0,18,2,0,0,0,0,0
0,0,0,0,0,0,13,1,0,0,0,0,0
0,0,0,0,0,0,8,0,0,1,0,0,0
0,0,0,0,0,0,2,3,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,15,1,0,1,0,0,0
0,0,0,0,0,0,1,2,0,1,0,0,0
0,0,0,0,0,0,1,2,0,0,0,0,0
0,0,0,0,0,0,11,3,0,0,0,0,0
0,0,0,0,0,0,0,1,0,3,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,9,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6,1,0,0,0,0,0
0,0,0,0,0,0,12,0,0,0,0,0,0
0,0,0,0,0,0,10,2,0,1,0,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,4,5,0,0,0,0,0
0,0,0,0,0,0,20,5,0,1,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,0,0,0,0,18,0,0,0,0,0,0
0,0,0,0,0,0,2,5,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,3,1,0,0,0,0,0
0,0,0,0,0,0,10,0,0,0,0,0,0
0,0,0,0,0,0,5,3,0,0,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,2,5,0,0,0,0,0
0,0,0,0,0,0,12,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,2,0,0,0
0,0,0,0,0,0,1,3,0,1,0,0,0
0,0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,0,0,0,9,0,0,0,0,0,0
0,0,0,0,0,0,2,7,0,2,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,5,4,0,0,0,0,0
0,0,0,0,0,0,1,4,0,2,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,0,0,0,7,1,0,1,0,0,0
0,0,0,0,0,0,4,0,0,1,0,0,0
0,0,0,0,0,0,1,2,0,0,0,0,0
0,0,0,0,0,0,9,0,0,1,0,0,0
0,0,0,0,0,0,3,7,0,0,0,0,0
0,0,0,0,0,0,0,3,0,2,0,0,0
0,0,0,0,0,0,15,1,0,0,0,0,0
0,0,0,0,0,0,3,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,3,1,0,0,0,0,0
0,0,0,0,0,0,28,5,0,0,0,0,0
0,0,0,0,0,0,5,1,0,0,0,0,0
0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,0,0,0,0,11,0,0,2,0,0,0
0,0,0,0,0,0,10,2,0,0,0,0,0
0,0,0,0,0,0,6,1,0,1,0,0,0
0,0,0,0,0,0,2,1,0,2,0,0,0
0,0,0,0,0,0,1,3,0,0,0,0,0
0,0,0,0,0,0,8,1,0,0,0,0,0
0,0,0,0,0,0,5,1,0,1,0,0,0
0,0,0,0,0,0,22,0,0,0,0,0,0
0,0,0,0,0,0,18,5,0,0,0,0,0
0,0,0,0,0,0,7,1,0,0,0,0,0
0,0,0,0,0,0,9,0,0,0,0,0,0
0,0,0,0,0,0,7,1,0,1,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,0,0,0,12,1,0,0,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,4,1,0,1,0,0,0
0,0,0,0,0,0,4,5,0,0,0,0,0
0,0,0,0,0,0,22,0,0,0,0,0,0
0,0,0,0,0,0,4,1,0,0,0,0,0
0,0,0,0,0,0,12,0,0,0,0,0,0
0,0,0,0,0,0,12,0,0,0,0,0,0
0,0,0,0,0,0,3,1,0,1,0,0,0
0,0,0,0,0,0,6,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,10,0,0,1,0,0,0
